event_id,timestamp,period,source_ip,destination_service,user_role,request_method,requests_per_min,payload_size_bytes,response_time_ms,cpu_load_percent,source_port,severity_level,is_malicious,attack_type
EVT-01993,2026-03-16 16:18:00,baseline,10.0.17.173,api,user,GET,12,45.69,90.35,25.68,53035,Low,0,normal
EVT-01994,2026-03-16 16:18:15,baseline,10.0.15.22,files,user,POST,18,22.04,67.32,34.16,55660,Low,0,normal
EVT-01995,2026-03-16 16:18:30,baseline,10.0.13.191,web,guest,DELETE,12,28.88,121.35,26.78,49608,Low,0,normal
EVT-01996,2026-03-16 16:18:45,baseline,10.0.8.163,web,user,GET,9,172.07,29.01,37.67,54458,Medium,0,normal
EVT-01997,2026-03-16 16:19:00,baseline,10.0.17.128,auth,user,GET,13,121.01,8.34,39.64,54164,Low,0,normal
EVT-01998,2026-03-16 16:19:15,baseline,10.0.14.56,api,user,GET,13,9.46,13.71,50.66,64713,Low,0,normal
EVT-01999,2026-03-16 16:19:30,baseline,10.0.7.163,api,user,PUT,21,46.4,41.48,31.31,63885,Medium,0,normal
EVT-02000,2026-03-16 16:19:45,baseline,10.0.13.79,api,user,POST,14,1.2,2.86,38.09,63955,Low,0,normal
EVT-02001,2026-03-16 16:20:00,baseline,10.0.5.28,files,user,POST,13,73.86,82.01,37.65,55526,Low,0,normal
EVT-02002,2026-03-16 16:20:15,baseline,10.0.19.115,files,user,GET,17,24.09,29.54,28.92,55054,Low,0,normal
EVT-02003,2026-03-16 16:20:30,baseline,10.0.11.102,auth,user,GET,13,91.52,79.9,23.62,59350,Medium,0,normal
EVT-02004,2026-03-16 16:20:45,baseline,10.0.6.160,web,guest,GET,14,108.22,1.72,30.7,54291,Medium,0,normal
EVT-02005,2026-03-16 16:21:00,baseline,10.0.2.181,api,user,POST,16,4.17,15.06,30.02,59985,High,0,normal
EVT-02006,2026-03-16 16:21:15,baseline,10.0.1.177,files,user,GET,17,7.91,50.95,21.41,58100,Medium,0,normal
EVT-02007,2026-03-16 16:21:30,baseline,10.0.16.136,api,guest,DELETE,17,2.27,1.83,44.19,49160,Low,0,normal
EVT-02008,2026-03-16 16:21:45,baseline,10.0.3.187,auth,guest,POST,9,25.58,2.63,33.69,63613,Medium,0,normal
EVT-02009,2026-03-16 16:22:00,baseline,10.0.15.62,auth,user,GET,17,76.02,0.08,29.44,57154,Medium,0,normal
EVT-02010,2026-03-16 16:22:15,baseline,10.0.15.184,web,guest,GET,18,36.36,31.39,28.1,63213,Medium,0,normal
EVT-02011,2026-03-16 16:22:30,baseline,10.0.12.41,api,guest,GET,11,49.85,1.87,41.23,62019,Low,0,normal
EVT-02012,2026-03-16 16:22:45,baseline,10.0.18.221,api,user,PUT,16,92.54,52.98,31.03,52088,Low,0,normal
EVT-02013,2026-03-16 16:23:00,baseline,10.0.11.71,web,user,GET,18,18.4,8.57,33.24,55409,Low,0,normal
EVT-02014,2026-03-16 16:23:15,baseline,10.0.5.38,api,user,GET,11,19.65,58.24,35.71,55825,Low,0,normal
EVT-02015,2026-03-16 16:23:30,baseline,10.0.20.65,auth,user,GET,17,25.83,161.89,29.64,62984,Low,0,normal
EVT-02016,2026-03-16 16:23:45,baseline,10.0.1.108,web,guest,GET,14,2.71,160.36,38.58,54257,Low,0,normal
EVT-02017,2026-03-16 16:24:00,baseline,10.0.1.130,api,admin,GET,17,1.04,102.91,30.45,53049,Low,0,normal
EVT-02018,2026-03-16 16:24:15,baseline,10.0.12.87,web,user,GET,11,11.88,111.68,58.52,58034,Medium,0,normal
EVT-02019,2026-03-16 16:24:30,baseline,10.0.12.68,web,user,POST,14,46.0,6.41,40.4,49388,Low,0,normal
EVT-02020,2026-03-16 16:24:45,baseline,10.0.2.170,api,user,GET,17,4.55,9.51,42.23,52267,Medium,0,normal
EVT-02021,2026-03-16 16:25:00,baseline,10.0.16.109,web,guest,GET,21,11.11,52.03,39.32,57395,Medium,0,normal
EVT-02022,2026-03-16 16:25:15,baseline,10.0.4.113,api,user,PUT,20,1.43,163.08,35.53,49953,Low,0,normal
EVT-02023,2026-03-16 16:25:30,baseline,10.0.4.248,web,user,GET,10,98.61,63.12,47.21,53063,Medium,0,normal
EVT-02024,2026-03-16 16:25:45,baseline,10.0.1.11,web,user,GET,14,5.47,29.36,41.37,52474,Low,0,normal
EVT-02025,2026-03-16 16:26:00,baseline,10.0.17.114,web,guest,GET,10,26.18,91.95,27.11,52759,Low,0,normal
EVT-02026,2026-03-16 16:26:15,baseline,10.0.4.161,api,user,DELETE,16,25.06,107.1,30.17,49342,Low,0,normal
EVT-02027,2026-03-16 16:26:30,baseline,10.0.16.222,api,guest,GET,17,92.82,28.01,28.05,54719,Medium,0,normal
EVT-02028,2026-03-16 16:26:45,baseline,10.0.14.83,api,user,GET,19,45.19,122.87,32.67,61491,Medium,0,normal
EVT-02029,2026-03-16 16:27:00,baseline,10.0.14.218,web,user,DELETE,16,14.11,151.93,17.78,51651,Low,0,normal
EVT-02030,2026-03-16 16:27:15,baseline,10.0.13.108,web,user,POST,13,46.37,94.51,41.97,56869,Medium,0,normal
EVT-02031,2026-03-16 16:27:30,baseline,10.0.2.81,auth,user,GET,11,9.16,14.36,41.14,64848,Medium,0,normal
EVT-02032,2026-03-16 16:27:45,baseline,10.0.8.207,web,user,GET,23,2.76,47.66,23.6,50125,Low,0,normal
EVT-02033,2026-03-16 16:28:00,baseline,10.0.14.26,auth,user,GET,10,14.79,59.31,42.37,49288,Low,0,normal
EVT-02034,2026-03-16 16:28:15,baseline,10.0.13.84,web,guest,DELETE,18,74.78,6.88,35.07,52471,Low,0,normal
EVT-02035,2026-03-16 16:28:30,baseline,10.0.11.248,api,user,GET,25,13.22,17.6,38.33,60050,Medium,0,normal
EVT-02036,2026-03-16 16:28:45,baseline,10.0.6.25,auth,user,GET,17,43.78,62.39,40.01,59361,Low,0,normal
EVT-02037,2026-03-16 16:29:00,baseline,10.0.14.98,web,guest,GET,18,83.74,67.95,23.46,51901,Low,0,normal
EVT-02038,2026-03-16 16:29:15,baseline,10.0.9.236,web,user,GET,13,18.32,33.47,32.98,58326,Low,0,normal
EVT-02039,2026-03-16 16:29:30,baseline,10.0.5.225,api,user,POST,11,71.82,23.53,51.16,56026,Low,0,normal
EVT-02040,2026-03-16 16:29:45,baseline,10.0.10.18,files,user,POST,14,110.35,111.68,20.92,53808,Medium,0,normal
EVT-02041,2026-03-16 16:30:00,baseline,10.0.9.99,auth,user,GET,12,24.68,9.16,39.6,65278,Low,0,normal
EVT-02042,2026-03-16 16:30:15,baseline,10.0.3.235,api,user,GET,18,7.29,78.37,43.53,63754,High,0,normal
EVT-02043,2026-03-16 16:30:30,baseline,10.0.17.162,files,user,GET,21,60.45,2.74,35.15,63238,Low,0,normal
EVT-02044,2026-03-16 16:30:45,baseline,10.0.15.204,api,user,PUT,10,7.84,47.85,46.19,54117,Low,0,normal
EVT-02045,2026-03-16 16:31:00,baseline,10.0.3.145,web,user,POST,18,30.99,1.87,43.45,51520,Medium,0,normal
EVT-02046,2026-03-16 16:31:15,baseline,10.0.14.108,files,guest,POST,15,16.07,147.02,22.96,54463,Low,0,normal
EVT-02047,2026-03-16 16:31:30,baseline,10.0.3.46,api,user,POST,21,4.83,182.4,35.27,64010,Low,0,normal
EVT-02048,2026-03-16 16:31:45,baseline,10.0.1.86,api,user,GET,8,3.78,48.99,42.99,53332,Low,0,normal
EVT-02049,2026-03-16 16:32:00,baseline,10.0.20.68,auth,user,GET,18,5.27,19.77,34.37,58308,Medium,0,normal
EVT-02050,2026-03-16 16:32:15,baseline,10.0.11.124,web,user,POST,14,3.17,0.86,34.82,55500,High,0,normal
EVT-02051,2026-03-16 16:32:30,baseline,10.0.4.148,auth,guest,GET,15,55.66,126.08,35.53,49386,Low,0,normal
EVT-02052,2026-03-16 16:32:45,baseline,10.0.18.192,web,user,GET,12,36.72,152.65,19.28,61478,Low,0,normal
EVT-02053,2026-03-16 16:33:00,baseline,10.0.12.42,api,guest,GET,4,80.78,28.03,36.52,60678,Low,0,normal
EVT-02054,2026-03-16 16:33:15,baseline,10.0.15.250,web,guest,GET,23,23.12,11.26,25.5,49322,Low,0,normal
EVT-02055,2026-03-16 16:33:30,baseline,10.0.20.221,web,user,DELETE,17,65.41,106.24,27.61,54597,Medium,0,normal
EVT-02056,2026-03-16 16:33:45,baseline,10.0.15.236,api,user,POST,18,26.48,17.35,26.25,52601,Medium,0,normal
EVT-02057,2026-03-16 16:34:00,baseline,10.0.20.27,auth,user,GET,15,5.0,77.52,27.57,59799,Low,0,normal
EVT-02058,2026-03-16 16:34:15,baseline,10.0.11.48,api,user,GET,7,45.63,97.42,22.95,59394,Low,0,normal
EVT-02059,2026-03-16 16:34:30,baseline,10.0.4.190,api,user,GET,10,8.06,20.59,39.2,57874,Low,0,normal
EVT-02060,2026-03-16 16:34:45,baseline,10.0.15.173,auth,user,GET,14,167.29,67.81,38.32,57700,Low,0,normal
EVT-02061,2026-03-16 16:35:00,baseline,10.0.7.101,api,user,GET,16,8.98,0.29,28.67,60734,Low,0,normal
EVT-02062,2026-03-16 16:35:15,baseline,10.0.7.65,web,user,GET,23,13.3,52.99,38.82,58342,Low,0,normal
EVT-02063,2026-03-16 16:35:30,baseline,10.0.3.245,web,user,PUT,12,36.68,53.85,38.73,56635,High,0,normal
EVT-02064,2026-03-16 16:35:45,baseline,10.0.14.96,auth,user,GET,15,28.09,11.58,26.73,61690,Low,0,normal
EVT-02065,2026-03-16 16:36:00,baseline,10.0.10.125,web,admin,PUT,20,11.94,89.79,33.86,50502,Low,0,normal
EVT-02066,2026-03-16 16:36:15,baseline,10.0.1.141,api,guest,DELETE,13,13.94,75.49,37.51,54546,Low,0,normal
EVT-02067,2026-03-16 16:36:30,baseline,10.0.13.179,api,guest,POST,12,7.76,11.53,37.9,63998,Medium,0,normal
EVT-02068,2026-03-16 16:36:45,baseline,10.0.13.113,api,guest,POST,16,74.49,54.07,30.67,62580,Low,0,normal
EVT-02069,2026-03-16 16:37:00,baseline,10.0.6.232,web,admin,GET,13,93.41,27.43,35.94,60606,Medium,0,normal
EVT-02070,2026-03-16 16:37:15,baseline,10.0.19.163,web,user,DELETE,18,3.87,16.6,37.58,52407,Low,0,normal
EVT-02071,2026-03-16 16:37:30,baseline,10.0.16.110,files,guest,POST,13,5.7,90.01,34.2,63928,Low,0,normal
EVT-02072,2026-03-16 16:37:45,baseline,10.0.18.207,web,user,GET,13,179.89,80.01,43.59,54402,Low,0,normal
EVT-02073,2026-03-16 16:38:00,baseline,10.0.15.112,api,guest,GET,18,370.0,41.06,35.76,62287,Low,0,normal
EVT-02074,2026-03-16 16:38:15,baseline,10.0.1.82,auth,user,GET,12,9.52,19.0,28.37,54526,High,0,normal
EVT-02075,2026-03-16 16:38:30,baseline,10.0.3.199,api,user,GET,15,73.23,37.13,31.21,60137,Low,0,normal
EVT-02076,2026-03-16 16:38:45,baseline,10.0.6.196,web,user,GET,20,13.8,75.93,51.24,55959,Low,0,normal
EVT-02077,2026-03-16 16:39:00,baseline,10.0.4.212,api,user,GET,16,66.55,18.96,34.73,57238,Low,0,normal
EVT-02078,2026-03-16 16:39:15,baseline,10.0.16.136,api,guest,GET,14,4.68,42.78,21.83,53825,Medium,0,normal
EVT-02079,2026-03-16 16:39:30,baseline,10.0.8.143,web,user,GET,15,11.17,128.2,39.28,58687,Low,0,normal
EVT-02080,2026-03-16 16:39:45,baseline,10.0.8.203,files,user,GET,10,1.49,213.09,31.43,60196,Low,0,normal
EVT-02081,2026-03-16 16:40:00,baseline,10.0.16.100,auth,user,GET,14,22.78,42.32,33.11,52868,Medium,0,normal
EVT-02082,2026-03-16 16:40:15,baseline,10.0.13.194,web,user,PUT,14,9.05,7.07,26.42,55316,Low,0,normal
EVT-02083,2026-03-16 16:40:30,baseline,10.0.18.175,auth,user,GET,10,28.91,76.5,40.2,63912,Low,0,normal
EVT-02084,2026-03-16 16:40:45,baseline,10.0.19.35,api,user,GET,18,9.44,8.09,49.18,56398,Medium,0,normal
EVT-02085,2026-03-16 16:41:00,baseline,10.0.19.136,auth,user,GET,13,14.22,26.58,42.52,57422,Low,0,normal
EVT-02086,2026-03-16 16:41:15,baseline,10.0.8.127,web,user,PUT,15,3.15,146.06,53.84,62445,Medium,0,normal
EVT-02087,2026-03-16 16:41:30,baseline,10.0.16.115,web,user,GET,15,54.94,35.93,24.97,53821,Low,0,normal
EVT-02088,2026-03-16 16:41:45,baseline,10.0.8.15,api,user,GET,10,10.28,20.92,40.4,50758,Low,0,normal
EVT-02089,2026-03-16 16:42:00,baseline,10.0.8.70,auth,user,POST,10,5.16,38.68,38.82,49206,Low,0,normal
EVT-02090,2026-03-16 16:42:15,baseline,10.0.5.38,auth,user,PUT,14,102.35,36.02,37.89,56903,Medium,0,normal
EVT-02091,2026-03-16 16:42:30,baseline,10.0.17.22,api,user,GET,18,18.48,14.37,53.18,53662,Low,0,normal
EVT-02092,2026-03-16 16:42:45,baseline,10.0.14.79,files,user,GET,11,4.01,58.06,19.5,57140,Medium,0,normal
EVT-02093,2026-03-16 16:43:00,baseline,10.0.8.167,web,user,DELETE,16,34.79,28.07,46.24,57771,Low,0,normal
EVT-02094,2026-03-16 16:43:15,baseline,10.0.6.49,auth,user,GET,15,83.32,14.64,29.8,55192,Medium,0,normal
EVT-02095,2026-03-16 16:43:30,baseline,10.0.5.110,api,guest,GET,16,11.9,17.0,31.24,60546,Low,0,normal
EVT-02096,2026-03-16 16:43:45,baseline,10.0.17.168,web,user,DELETE,13,10.16,78.2,47.24,61647,Low,0,normal
EVT-02097,2026-03-16 16:44:00,baseline,10.0.4.189,api,user,DELETE,14,57.78,52.14,36.68,63465,Low,0,normal
EVT-02098,2026-03-16 16:44:15,baseline,10.0.11.204,web,user,PUT,9,19.49,54.72,21.05,55559,Low,0,normal
EVT-02099,2026-03-16 16:44:30,baseline,10.0.3.253,files,user,PUT,19,9.23,39.86,17.84,51713,Low,0,normal
EVT-02100,2026-03-16 16:44:45,baseline,10.0.6.152,auth,user,GET,19,1.81,108.94,36.39,54968,Medium,0,normal
EVT-02101,2026-03-16 16:45:00,baseline,10.0.17.111,auth,guest,GET,9,76.37,65.9,33.83,53773,Low,0,normal
EVT-02102,2026-03-16 16:45:15,baseline,10.0.6.23,web,user,DELETE,14,15.89,35.12,29.55,52762,Medium,0,normal
EVT-02103,2026-03-16 16:45:30,baseline,10.0.2.168,auth,user,GET,18,43.48,18.98,40.38,55755,Low,0,normal
EVT-02104,2026-03-16 16:45:45,baseline,10.0.13.234,web,user,GET,18,57.19,29.34,27.01,65029,Low,0,normal
EVT-02105,2026-03-16 16:46:00,baseline,10.0.11.103,web,user,DELETE,9,13.27,7.79,34.17,58879,Medium,0,normal
EVT-02106,2026-03-16 16:46:15,baseline,10.0.20.83,web,user,DELETE,11,67.19,4.8,35.81,57179,Medium,0,normal
EVT-02107,2026-03-16 16:46:30,baseline,10.0.11.76,web,user,PUT,17,11.81,142.0,27.79,64670,Low,0,normal
EVT-02108,2026-03-16 16:46:45,baseline,10.0.17.79,web,user,GET,15,2.14,17.08,30.94,62996,High,0,normal
EVT-02109,2026-03-16 16:47:00,baseline,10.0.8.166,auth,user,GET,15,7.6,91.88,40.98,61535,Medium,0,normal
EVT-02110,2026-03-16 16:47:15,baseline,10.0.11.185,api,user,GET,13,0.53,37.62,60.05,59387,Low,0,normal
EVT-02111,2026-03-16 16:47:30,baseline,10.0.5.123,auth,user,POST,16,38.43,14.53,20.39,53781,Low,0,normal
EVT-02112,2026-03-16 16:47:45,baseline,10.0.2.86,api,user,POST,8,15.12,0.51,32.27,55104,Low,0,normal
EVT-02113,2026-03-16 16:48:00,baseline,10.0.9.103,api,admin,PUT,14,1.41,77.98,14.05,50657,Medium,0,normal
EVT-02114,2026-03-16 16:48:15,baseline,10.0.11.20,web,guest,GET,17,67.95,61.52,25.78,63823,Medium,0,normal
EVT-02115,2026-03-16 16:48:30,baseline,10.0.9.159,web,user,POST,16,52.58,61.1,31.54,58498,Medium,0,normal
EVT-02116,2026-03-16 16:48:45,baseline,10.0.8.70,api,user,GET,11,12.55,24.23,33.35,60432,Critical,0,normal
EVT-02117,2026-03-16 16:49:00,baseline,10.0.11.53,auth,user,GET,11,17.61,22.87,24.92,56215,Low,0,normal
EVT-02118,2026-03-16 16:49:15,baseline,10.0.6.81,web,user,DELETE,14,13.37,70.55,37.83,65120,Low,0,normal
EVT-02119,2026-03-16 16:49:30,baseline,10.0.12.163,api,user,GET,15,17.48,45.85,29.89,59769,Medium,0,normal
EVT-02120,2026-03-16 16:49:45,baseline,10.0.3.18,web,guest,GET,15,22.61,35.69,32.48,55541,Low,0,normal
EVT-02121,2026-03-16 16:50:00,baseline,10.0.19.203,auth,user,GET,9,50.17,38.54,39.23,56176,Medium,0,normal
EVT-02122,2026-03-16 16:50:15,baseline,10.0.4.70,api,user,DELETE,17,1.96,112.42,33.39,62753,Low,0,normal
EVT-02123,2026-03-16 16:50:30,baseline,10.0.16.152,web,user,GET,15,14.7,89.85,45.41,51640,Low,0,normal
EVT-02124,2026-03-16 16:50:45,baseline,10.0.12.106,web,user,GET,13,11.25,125.74,33.41,55953,Low,0,normal
EVT-02125,2026-03-16 16:51:00,baseline,10.0.2.72,files,user,GET,16,17.8,9.93,35.09,63962,Medium,0,normal
EVT-02126,2026-03-16 16:51:15,baseline,10.0.19.1,web,user,POST,12,2.23,28.02,36.19,60742,Medium,0,normal
EVT-02127,2026-03-16 16:51:30,baseline,10.0.3.86,web,user,GET,15,9.97,46.39,25.71,56660,Low,0,normal
EVT-02128,2026-03-16 16:51:45,baseline,10.0.9.99,auth,user,GET,10,33.04,24.5,31.08,49554,Medium,0,normal
EVT-02129,2026-03-16 16:52:00,baseline,10.0.10.30,web,user,GET,14,40.42,57.54,37.17,60883,Low,0,normal
EVT-02130,2026-03-16 16:52:15,baseline,10.0.12.203,web,user,GET,14,8.28,122.9,33.16,58095,Low,0,normal
EVT-02131,2026-03-16 16:52:30,baseline,10.0.8.125,files,user,POST,11,30.25,3.18,54.38,50067,Medium,0,normal
EVT-02132,2026-03-16 16:52:45,baseline,10.0.6.79,web,user,GET,19,25.34,202.29,27.96,61307,Low,0,normal
EVT-02133,2026-03-16 16:53:00,baseline,10.0.11.21,web,user,PUT,13,20.96,8.11,41.93,53509,Low,0,normal
EVT-02134,2026-03-16 16:53:15,baseline,10.0.16.58,api,user,GET,22,50.55,54.97,40.52,51839,Low,0,normal
EVT-02135,2026-03-16 16:53:30,baseline,10.0.13.108,files,guest,PUT,16,24.12,20.77,46.38,52204,Low,0,normal
EVT-02136,2026-03-16 16:53:45,baseline,10.0.7.85,api,user,PUT,13,58.7,20.09,30.24,57049,Low,0,normal
EVT-02137,2026-03-16 16:54:00,baseline,10.0.15.2,auth,user,DELETE,15,22.74,101.46,40.19,50488,High,0,normal
EVT-02138,2026-03-16 16:54:15,baseline,10.0.17.117,api,guest,POST,14,7.02,38.23,25.18,56371,Medium,0,normal
EVT-02139,2026-03-16 16:54:30,baseline,10.0.18.69,api,user,PUT,20,98.55,122.03,32.72,53402,Low,0,normal
EVT-02140,2026-03-16 16:54:45,baseline,10.0.11.92,web,user,GET,20,15.13,8.39,35.52,60555,Critical,0,normal
EVT-02141,2026-03-16 16:55:00,baseline,10.0.5.47,api,user,GET,19,6.29,26.08,34.25,59072,Medium,0,normal
EVT-02142,2026-03-16 16:55:15,baseline,10.0.1.163,web,user,POST,20,21.61,150.68,34.78,51309,Medium,0,normal
EVT-02143,2026-03-16 16:55:30,baseline,10.0.18.70,auth,user,GET,15,39.74,41.19,28.3,57367,Medium,0,normal
EVT-02144,2026-03-16 16:55:45,baseline,10.0.15.178,web,user,GET,16,13.69,7.4,33.22,60071,Medium,0,normal
EVT-02145,2026-03-16 16:56:00,baseline,10.0.16.131,files,guest,PUT,10,19.21,1.08,37.92,64055,Medium,0,normal
EVT-02146,2026-03-16 16:56:15,baseline,10.0.2.247,api,admin,GET,9,14.09,7.92,19.81,53516,Low,0,normal
EVT-02147,2026-03-16 16:56:30,baseline,10.0.19.107,web,user,GET,13,20.07,18.94,30.12,53521,Low,0,normal
EVT-02148,2026-03-16 16:56:45,baseline,10.0.16.37,api,user,GET,10,57.36,198.76,23.97,61765,Low,0,normal
EVT-02149,2026-03-16 16:57:00,baseline,10.0.19.158,files,user,POST,13,356.07,170.34,39.84,51747,Low,0,normal
EVT-02150,2026-03-16 16:57:15,baseline,10.0.11.109,api,guest,GET,17,9.32,10.53,28.48,53882,Low,0,normal
EVT-02151,2026-03-16 16:57:30,baseline,10.0.18.59,api,user,POST,13,27.51,117.72,21.23,62263,Low,0,normal
EVT-02152,2026-03-16 16:57:45,baseline,10.0.4.230,web,user,POST,11,83.97,30.97,26.11,63238,Low,0,normal
EVT-02153,2026-03-16 16:58:00,baseline,10.0.5.183,web,guest,DELETE,8,60.82,3.7,39.46,62762,Low,0,normal
EVT-02154,2026-03-16 16:58:15,baseline,10.0.15.100,api,user,DELETE,19,23.11,6.69,35.51,51448,Medium,0,normal
EVT-02155,2026-03-16 16:58:30,baseline,10.0.18.26,web,user,GET,13,115.38,25.37,31.73,61728,Low,0,normal
EVT-02156,2026-03-16 16:58:45,baseline,10.0.3.88,web,user,POST,17,36.02,25.0,32.27,51546,Low,0,normal
EVT-02157,2026-03-16 16:59:00,baseline,10.0.13.105,web,user,GET,13,8.96,72.04,52.31,61546,Low,0,normal
EVT-02158,2026-03-16 16:59:15,baseline,10.0.12.176,web,user,GET,8,25.03,98.41,45.53,65209,Low,0,normal
EVT-02159,2026-03-16 16:59:30,baseline,10.0.9.172,web,user,GET,14,11.54,8.06,35.75,56221,Medium,0,normal
EVT-02160,2026-03-16 16:59:45,baseline,10.0.18.138,api,user,GET,11,1.19,47.57,33.69,55266,Low,0,normal
EVT-02161,2026-03-16 17:00:00,baseline,10.0.17.212,web,guest,GET,17,6.39,12.46,47.09,59431,Low,0,normal
EVT-02162,2026-03-16 17:00:15,baseline,10.0.13.191,auth,user,GET,14,2.92,85.96,36.96,59157,Medium,0,normal
EVT-02163,2026-03-16 17:00:30,baseline,10.0.19.56,api,user,POST,13,55.77,57.62,32.56,60636,Low,0,normal
EVT-02164,2026-03-16 17:00:45,baseline,10.0.10.112,api,user,GET,9,4.36,178.05,37.45,58376,High,0,normal
EVT-02165,2026-03-16 17:01:00,baseline,10.0.1.93,api,user,GET,13,6.02,86.47,25.54,55125,Low,0,normal
EVT-02166,2026-03-16 17:01:15,baseline,10.0.7.57,web,user,GET,19,62.06,5.06,24.38,56724,Low,0,normal
EVT-02167,2026-03-16 17:01:30,baseline,10.0.4.193,files,admin,PUT,19,6.96,327.12,28.79,50793,Low,0,normal
EVT-02168,2026-03-16 17:01:45,baseline,10.0.13.179,web,guest,GET,14,31.23,28.08,51.06,61683,Medium,0,normal
EVT-02169,2026-03-16 17:02:00,baseline,10.0.19.35,auth,guest,GET,15,7.65,46.32,20.25,58569,Medium,0,normal
EVT-02170,2026-03-16 17:02:15,baseline,10.0.19.165,files,user,POST,18,37.91,27.76,49.66,49590,Low,0,normal
EVT-02171,2026-03-16 17:02:30,baseline,10.0.14.246,api,guest,GET,13,11.84,71.7,32.04,62153,Low,0,normal
EVT-02172,2026-03-16 17:02:45,baseline,10.0.1.177,api,user,PUT,15,30.96,26.1,21.16,53442,Low,0,normal
EVT-02173,2026-03-16 17:03:00,baseline,10.0.13.242,web,user,DELETE,19,131.85,4.24,47.08,55838,Low,0,normal
EVT-02174,2026-03-16 17:03:15,baseline,10.0.10.56,web,user,GET,19,27.21,54.13,34.53,49208,Low,0,normal
EVT-02175,2026-03-16 17:03:30,baseline,10.0.20.1,web,guest,GET,13,56.48,88.88,25.8,55907,High,0,normal
EVT-02176,2026-03-16 17:03:45,baseline,10.0.14.137,web,user,PUT,9,16.43,18.1,38.23,49273,Low,0,normal
EVT-02177,2026-03-16 17:04:00,baseline,10.0.2.3,web,user,GET,12,22.61,49.31,36.67,60520,Low,0,normal
EVT-02178,2026-03-16 17:04:15,baseline,10.0.15.85,web,user,GET,13,67.09,22.58,28.61,62685,Low,0,normal
EVT-02179,2026-03-16 17:04:30,baseline,10.0.13.248,auth,user,GET,15,2.25,2.93,25.12,53857,Low,0,normal
EVT-02180,2026-03-16 17:04:45,baseline,10.0.7.159,web,user,GET,17,82.64,24.22,37.68,56036,Medium,0,normal
EVT-02181,2026-03-16 17:05:00,baseline,10.0.20.39,api,user,POST,9,4.87,16.62,21.34,52120,Medium,0,normal
EVT-02182,2026-03-16 17:05:15,baseline,10.0.17.242,auth,user,GET,21,35.54,84.23,32.85,53477,Low,0,normal
EVT-02183,2026-03-16 17:05:30,baseline,10.0.2.203,auth,user,GET,12,10.95,3.2,32.18,56038,Medium,0,normal
EVT-02184,2026-03-16 17:05:45,baseline,10.0.20.252,files,user,DELETE,19,12.77,98.33,41.19,57066,Low,0,normal
EVT-02185,2026-03-16 17:06:00,baseline,10.0.3.203,files,user,GET,11,11.35,23.94,41.87,51116,Low,0,normal
EVT-02186,2026-03-16 17:06:15,baseline,10.0.7.65,auth,user,GET,13,166.83,35.12,46.66,55540,Low,0,normal
EVT-02187,2026-03-16 17:06:30,baseline,10.0.8.132,api,user,DELETE,14,28.02,17.5,34.2,59655,Low,0,normal
EVT-02188,2026-03-16 17:06:45,baseline,10.0.20.10,auth,user,GET,12,69.6,111.29,21.2,65473,Medium,0,normal
EVT-02189,2026-03-16 17:07:00,baseline,10.0.18.54,web,user,POST,15,58.61,23.02,55.02,49941,Low,0,normal
EVT-02190,2026-03-16 17:07:15,baseline,10.0.10.57,files,user,DELETE,11,33.75,23.27,23.49,57545,Medium,0,normal
EVT-02191,2026-03-16 17:07:30,baseline,10.0.14.25,api,user,GET,14,16.92,21.87,32.46,60851,Low,0,normal
EVT-02192,2026-03-16 17:07:45,baseline,10.0.8.67,web,user,POST,16,16.71,70.58,31.39,50873,High,0,normal
EVT-02193,2026-03-16 17:08:00,baseline,10.0.19.135,api,user,GET,15,60.66,94.59,35.07,54332,Medium,0,normal
EVT-02194,2026-03-16 17:08:15,baseline,10.0.9.136,api,user,GET,14,63.88,5.19,37.3,58738,Low,0,normal
EVT-02195,2026-03-16 17:08:30,baseline,10.0.15.249,web,user,GET,13,8.47,25.13,32.7,62209,Medium,0,normal
EVT-02196,2026-03-16 17:08:45,baseline,10.0.3.14,api,user,GET,16,15.7,138.11,35.12,56209,Low,0,normal
EVT-02197,2026-03-16 17:09:00,baseline,10.0.17.224,files,guest,PUT,14,1.09,128.88,37.6,52624,Low,0,normal
EVT-02198,2026-03-16 17:09:15,baseline,10.0.3.131,web,user,DELETE,16,26.29,10.47,33.37,63364,Low,0,normal
EVT-02199,2026-03-16 17:09:30,baseline,10.0.1.147,files,user,GET,23,25.33,49.04,36.61,59004,High,0,normal
EVT-02200,2026-03-16 17:09:45,baseline,10.0.9.49,api,admin,GET,12,12.21,8.12,31.29,65447,Low,0,normal
EVT-02201,2026-03-16 17:10:00,baseline,10.0.12.105,web,guest,GET,12,71.38,55.94,40.22,62133,Low,0,normal
EVT-02202,2026-03-16 17:10:15,baseline,10.0.9.88,web,user,POST,10,17.67,3.4,28.09,62669,Low,0,normal
EVT-02203,2026-03-16 17:10:30,baseline,10.0.12.11,auth,guest,GET,9,2.24,117.78,33.9,52848,Low,0,normal
EVT-02204,2026-03-16 17:10:45,baseline,10.0.7.157,web,user,GET,10,22.15,61.33,48.31,53199,Low,0,normal
EVT-02205,2026-03-16 17:11:00,baseline,10.0.19.166,api,guest,GET,13,109.13,10.21,38.98,58003,Low,0,normal
EVT-02206,2026-03-16 17:11:15,baseline,10.0.19.158,api,user,PUT,8,6.65,30.26,39.4,64437,Low,0,normal
